cluster_id,prompt_idx,baseline_logit_diff,joint_logit_diff,joint_effect,individual_sum,interaction_term,interaction_ratio,sign_flipped_joint,predicted_sign_flip,correct_answer,level,sign_correct
0,384,-1.4375,-1.1875,0.25,1.3125,-1.0625,0.1905,False,False,beta,3,False
1,384,-1.4375,-1.625,-0.1875,-1.25,1.0625,0.15,False,False,beta,3,False
2,384,-1.4375,-1.5,-0.0625,-0.1875,0.125,0.3333,False,False,beta,3,False
3,384,-1.4375,-1.125,0.3125,1.0,-0.6875,0.3125,False,False,beta,3,False
4,384,-1.4375,-1.125,0.3125,1.25,-0.9375,0.25,False,False,beta,3,False
5,384,-1.4375,-1.125,0.3125,1.0625,-0.75,0.2941,False,False,beta,3,False
6,384,-1.4375,-1.625,-0.1875,-5.4375,5.25,0.0345,False,False,beta,3,False
7,384,-1.4375,-0.9375,0.5,1.875,-1.375,0.2667,False,True,beta,3,False
8,384,-1.4375,-1.125,0.3125,2.125,-1.8125,0.1471,False,True,beta,3,False
9,384,-1.4375,-1.5625,-0.125,-0.375,0.25,0.3333,False,False,beta,3,False
10,384,-1.4375,-1.375,0.0625,0.0938,-0.0312,0.6667,False,False,beta,3,False
11,384,-1.4375,-1.375,0.0625,0.4375,-0.375,0.1429,False,False,beta,3,False
0,385,-1.9375,-1.5625,0.375,1.8125,-1.4375,0.2069,False,False,beta,3,False
1,385,-1.9375,-2.1875,-0.25,-1.1875,0.9375,0.2105,False,False,beta,3,False
2,385,-1.9375,-1.9375,0.0,0.0,0.0,,False,False,beta,3,False
3,385,-1.9375,-1.6875,0.25,0.9375,-0.6875,0.2667,False,False,beta,3,False
4,385,-1.9375,-1.6875,0.25,1.4375,-1.1875,0.1739,False,False,beta,3,False
5,385,-1.9375,-1.75,0.1875,0.5,-0.3125,0.375,False,False,beta,3,False
6,385,-1.9375,-1.6875,0.25,-2.4375,2.6875,-0.1026,False,False,beta,3,False
7,385,-1.9375,-1.5,0.4375,1.9375,-1.5,0.2258,False,False,beta,3,False
8,385,-1.9375,-1.625,0.3125,0.5625,-0.25,0.5556,False,False,beta,3,False
9,385,-1.9375,-1.9375,0.0,-0.5625,0.5625,-0.0,False,False,beta,3,False
10,385,-1.9375,-2.125,-0.1875,-0.4688,0.2812,0.4,False,False,beta,3,False
11,385,-1.9375,-2.0,-0.0625,-0.625,0.5625,0.1,False,False,beta,3,False
0,386,-1.5625,-1.25,0.3125,1.6875,-1.375,0.1852,False,True,beta,3,False
1,386,-1.5625,-1.6875,-0.125,-0.875,0.75,0.1429,False,False,beta,3,False
2,386,-1.5625,-1.5625,0.0,-0.0625,0.0625,-0.0,False,False,beta,3,False
3,386,-1.5625,-1.125,0.4375,1.375,-0.9375,0.3182,False,False,beta,3,False
4,386,-1.5625,-1.3125,0.25,1.9375,-1.6875,0.129,False,True,beta,3,False
5,386,-1.5625,-1.4375,0.125,0.25,-0.125,0.5,False,False,beta,3,False
6,386,-1.5625,-2.0,-0.4375,-4.375,3.9375,0.1,False,False,beta,3,False
7,386,-1.5625,-1.1875,0.375,1.625,-1.25,0.2308,False,True,beta,3,False
8,386,-1.5625,-1.125,0.4375,1.3125,-0.875,0.3333,False,False,beta,3,False
9,386,-1.5625,-1.5625,0.0,0.0,0.0,,False,False,beta,3,False
10,386,-1.5625,-1.75,-0.1875,-1.8125,1.625,0.1034,False,False,beta,3,False
11,386,-1.5625,-1.5625,0.0,0.125,-0.125,0.0,False,False,beta,3,False
0,387,-1.6875,-1.1875,0.5,2.3125,-1.8125,0.2162,False,True,beta,3,False
1,387,-1.6875,-1.6875,0.0,-0.0625,0.0625,-0.0,False,False,beta,3,False
2,387,-1.6875,-1.75,-0.0625,-0.0625,0.0,1.0,False,False,beta,3,False
3,387,-1.6875,-1.25,0.4375,1.3125,-0.875,0.3333,False,False,beta,3,False
4,387,-1.6875,-1.375,0.3125,1.375,-1.0625,0.2273,False,False,beta,3,False
5,387,-1.6875,-1.5,0.1875,0.5,-0.3125,0.375,False,False,beta,3,False
6,387,-1.6875,-2.1875,-0.5,-4.0625,3.5625,0.1231,False,False,beta,3,False
7,387,-1.6875,-1.4375,0.25,1.1875,-0.9375,0.2105,False,False,beta,3,False
8,387,-1.6875,-1.0,0.6875,2.125,-1.4375,0.3235,False,True,beta,3,False
9,387,-1.6875,-1.5,0.1875,0.8125,-0.625,0.2308,False,False,beta,3,False
10,387,-1.6875,-1.875,-0.1875,-0.7188,0.5312,0.2609,False,False,beta,3,False
11,387,-1.6875,-1.8125,-0.125,-0.4375,0.3125,0.2857,False,False,beta,3,False
0,388,-0.9375,-0.6875,0.25,0.9375,-0.6875,0.2667,False,False,beta,3,False
1,388,-0.9375,-1.125,-0.1875,-0.6875,0.5,0.2727,False,False,beta,3,False
2,388,-0.9375,-0.9375,0.0,-0.0625,0.0625,-0.0,False,False,beta,3,False
3,388,-0.9375,-0.6875,0.25,0.8125,-0.5625,0.3077,False,False,beta,3,False
4,388,-0.9375,-1.625,-0.6875,-2.375,1.6875,0.2895,False,False,beta,3,False
5,388,-0.9375,-0.6875,0.25,0.6875,-0.4375,0.3636,False,False,beta,3,False
6,388,-0.9375,-1.1875,-0.25,-5.625,5.375,0.0444,False,False,beta,3,False
7,388,-0.9375,-0.5625,0.375,1.375,-1.0,0.2727,False,True,beta,3,False
8,388,-0.9375,-0.8125,0.125,1.1875,-1.0625,0.1053,False,True,beta,3,False
9,388,-0.9375,-1.0625,-0.125,-0.875,0.75,0.1429,False,False,beta,3,False
10,388,-0.9375,-1.375,-0.4375,-2.0,1.5625,0.2188,False,False,beta,3,False
11,388,-0.9375,-1.375,-0.4375,-2.3125,1.875,0.1892,False,False,beta,3,False
0,389,-1.1875,-0.875,0.3125,1.6562,-1.3437,0.1887,False,True,beta,3,False
1,389,-1.1875,-1.4375,-0.25,-1.3125,1.0625,0.1905,False,False,beta,3,False
2,389,-1.1875,-1.3125,-0.125,-0.3125,0.1875,0.4,False,False,beta,3,False
3,389,-1.1875,-0.9375,0.25,0.6875,-0.4375,0.3636,False,False,beta,3,False
4,389,-1.1875,-0.9375,0.25,0.9688,-0.7188,0.2581,False,False,beta,3,False
5,389,-1.1875,-1.25,-0.0625,0.0625,-0.125,-1.0,False,False,beta,3,False
6,389,-1.1875,-1.3125,-0.125,-3.375,3.25,0.037,False,False,beta,3,False
7,389,-1.1875,-0.75,0.4375,2.1562,-1.7188,0.2029,False,True,beta,3,False
8,389,-1.1875,-0.5,0.6875,0.2188,0.4688,3.1429,False,False,beta,3,False
9,389,-1.1875,-1.25,-0.0625,-0.25,0.1875,0.25,False,False,beta,3,False
10,389,-1.1875,-2.0625,-0.875,-3.75,2.875,0.2333,False,False,beta,3,False
11,389,-1.1875,-1.375,-0.1875,-1.0,0.8125,0.1875,False,False,beta,3,False
0,390,0.8125,0.75,-0.0625,-0.0625,0.0,1.0,False,False,alpha,3,True
1,390,0.8125,0.875,0.0625,0.1875,-0.125,0.3333,False,False,alpha,3,True
2,390,0.8125,0.8125,0.0,0.0,0.0,,False,False,alpha,3,True
3,390,0.8125,0.625,-0.1875,-0.75,0.5625,0.25,False,False,alpha,3,True
4,390,0.8125,1.375,0.5625,1.3125,-0.75,0.4286,False,False,alpha,3,True
5,390,0.8125,0.625,-0.1875,-0.5625,0.375,0.3333,False,False,alpha,3,True
6,390,0.8125,0.75,-0.0625,3.4375,-3.5,-0.0182,False,False,alpha,3,True
7,390,0.8125,0.5,-0.3125,-1.3125,1.0,0.2381,False,True,alpha,3,True
8,390,0.8125,1.0,0.1875,1.8125,-1.625,0.1034,False,False,alpha,3,True
9,390,0.8125,0.9375,0.125,0.6875,-0.5625,0.1818,False,False,alpha,3,True
10,390,0.8125,2.0,1.1875,5.6875,-4.5,0.2088,False,False,alpha,3,True
11,390,0.8125,1.25,0.4375,2.0625,-1.625,0.2121,False,False,alpha,3,True
0,391,1.375,1.4375,0.0625,0.4375,-0.375,0.1429,False,False,alpha,3,True
1,391,1.375,1.5625,0.1875,0.625,-0.4375,0.3,False,False,alpha,3,True
2,391,1.375,1.375,0.0,0.0,0.0,,False,False,alpha,3,True
3,391,1.375,1.1875,-0.1875,-0.5625,0.375,0.3333,False,False,alpha,3,True
4,391,1.375,2.125,0.75,0.5,0.25,1.5,False,False,alpha,3,True
5,391,1.375,1.1875,-0.1875,-0.5625,0.375,0.3333,False,False,alpha,3,True
6,391,1.375,1.3125,-0.0625,1.0625,-1.125,-0.0588,False,False,alpha,3,True
7,391,1.375,1.0625,-0.3125,-1.25,0.9375,0.25,False,False,alpha,3,True
8,391,1.375,1.4375,0.0625,1.3125,-1.25,0.0476,False,False,alpha,3,True
9,391,1.375,1.5625,0.1875,1.1875,-1.0,0.1579,False,False,alpha,3,True
10,391,1.375,2.3125,0.9375,6.6875,-5.75,0.1402,False,False,alpha,3,True
11,391,1.375,2.0,0.625,2.8125,-2.1875,0.2222,False,False,alpha,3,True
0,392,0.8125,0.6875,-0.125,-0.8125,0.6875,0.1538,False,False,alpha,3,True
1,392,0.8125,0.875,0.0625,0.25,-0.1875,0.25,False,False,alpha,3,True
2,392,0.8125,1.0625,0.25,0.4375,-0.1875,0.5714,False,False,alpha,3,True
3,392,0.8125,0.5625,-0.25,-0.6875,0.4375,0.3636,False,False,alpha,3,True
4,392,0.8125,1.5,0.6875,1.75,-1.0625,0.3929,False,False,alpha,3,True
5,392,0.8125,0.6875,-0.125,-0.375,0.25,0.3333,False,False,alpha,3,True
6,392,0.8125,1.0625,0.25,6.125,-5.875,0.0408,False,False,alpha,3,True
7,392,0.8125,0.25,-0.5625,-2.125,1.5625,0.2647,False,True,alpha,3,True
8,392,0.8125,0.75,-0.0625,-0.5,0.4375,0.125,False,False,alpha,3,True
9,392,0.8125,0.9375,0.125,0.6875,-0.5625,0.1818,False,False,alpha,3,True
10,392,0.8125,1.4375,0.625,2.0625,-1.4375,0.303,False,False,alpha,3,True
11,392,0.8125,1.0,0.1875,1.125,-0.9375,0.1667,False,False,alpha,3,True
0,393,1.5,1.3125,-0.1875,-0.6875,0.5,0.2727,False,False,alpha,3,True
1,393,1.5,1.5625,0.0625,0.0625,0.0,1.0,False,False,alpha,3,True
2,393,1.5,1.625,0.125,0.25,-0.125,0.5,False,False,alpha,3,True
3,393,1.5,1.25,-0.25,-0.6875,0.4375,0.3636,False,False,alpha,3,True
4,393,1.5,1.875,0.375,-0.5625,0.9375,-0.6667,False,False,alpha,3,True
5,393,1.5,1.4375,-0.0625,-0.125,0.0625,0.5,False,False,alpha,3,True
6,393,1.5,1.25,-0.25,2.4375,-2.6875,-0.1026,False,False,alpha,3,True
7,393,1.5,1.0625,-0.4375,-2.0,1.5625,0.2188,False,True,alpha,3,True
8,393,1.5,1.625,0.125,1.625,-1.5,0.0769,False,False,alpha,3,True
9,393,1.5,1.5,0.0,0.3125,-0.3125,0.0,False,False,alpha,3,True
10,393,1.5,2.4375,0.9375,7.625,-6.6875,0.123,False,False,alpha,3,True
11,393,1.5,1.625,0.125,0.8125,-0.6875,0.1538,False,False,alpha,3,True
0,394,1.1875,1.125,-0.0625,-0.8125,0.75,0.0769,False,False,alpha,3,True
1,394,1.1875,1.25,0.0625,0.3125,-0.25,0.2,False,False,alpha,3,True
2,394,1.1875,1.3125,0.125,0.4375,-0.3125,0.2857,False,False,alpha,3,True
3,394,1.1875,1.0625,-0.125,-0.4375,0.3125,0.2857,False,False,alpha,3,True
4,394,1.1875,1.5,0.3125,2.125,-1.8125,0.1471,False,False,alpha,3,True
5,394,1.1875,1.0,-0.1875,-0.4375,0.25,0.4286,False,False,alpha,3,True
6,394,1.1875,1.0625,-0.125,3.25,-3.375,-0.0385,False,False,alpha,3,True
7,394,1.1875,0.8125,-0.375,-1.4375,1.0625,0.2609,False,True,alpha,3,True
8,394,1.1875,0.9375,-0.25,-0.5625,0.3125,0.4444,False,False,alpha,3,True
9,394,1.1875,1.1875,0.0,0.3125,-0.3125,0.0,False,False,alpha,3,True
10,394,1.1875,2.0,0.8125,4.375,-3.5625,0.1857,False,False,alpha,3,True
11,394,1.1875,1.6875,0.5,2.4375,-1.9375,0.2051,False,False,alpha,3,True
0,395,1.0625,1.125,0.0625,0.5,-0.4375,0.125,False,False,alpha,3,True
1,395,1.0625,1.1875,0.125,0.125,0.0,1.0,False,False,alpha,3,True
2,395,1.0625,1.0,-0.0625,0.125,-0.1875,-0.5,False,False,alpha,3,True
3,395,1.0625,0.875,-0.1875,-0.6875,0.5,0.2727,False,False,alpha,3,True
4,395,1.0625,1.75,0.6875,0.3125,0.375,2.2,False,False,alpha,3,True
5,395,1.0625,0.8125,-0.25,-0.625,0.375,0.4,False,False,alpha,3,True
6,395,1.0625,1.125,0.0625,3.75,-3.6875,0.0167,False,False,alpha,3,True
7,395,1.0625,0.875,-0.1875,-1.125,0.9375,0.1667,False,True,alpha,3,True
8,395,1.0625,1.125,0.0625,0.75,-0.6875,0.0833,False,False,alpha,3,True
9,395,1.0625,1.25,0.1875,0.6875,-0.5,0.2727,False,False,alpha,3,True
10,395,1.0625,2.0625,1.0,6.8438,-5.8438,0.1461,False,False,alpha,3,True
11,395,1.0625,1.75,0.6875,3.5625,-2.875,0.193,False,False,alpha,3,True
0,396,1.4375,1.3125,-0.125,0.0,-0.125,,False,False,alpha,3,True
1,396,1.4375,1.5,0.0625,0.5,-0.4375,0.125,False,False,alpha,3,True
2,396,1.4375,1.3125,-0.125,-0.25,0.125,0.5,False,False,alpha,3,True
3,396,1.4375,1.25,-0.1875,-0.625,0.4375,0.3,False,False,alpha,3,True
4,396,1.4375,1.875,0.4375,0.0625,0.375,7.0,False,False,alpha,3,True
5,396,1.4375,1.25,-0.1875,-0.6875,0.5,0.2727,False,False,alpha,3,True
6,396,1.4375,0.875,-0.5625,0.125,-0.6875,-4.5,False,False,alpha,3,True
7,396,1.4375,1.0625,-0.375,-1.6875,1.3125,0.2222,False,True,alpha,3,True
8,396,1.4375,1.8125,0.375,3.0625,-2.6875,0.1224,False,False,alpha,3,True
9,396,1.4375,1.75,0.3125,1.25,-0.9375,0.25,False,False,alpha,3,True
10,396,1.4375,2.0625,0.625,2.1875,-1.5625,0.2857,False,False,alpha,3,True
11,396,1.4375,1.8125,0.375,1.875,-1.5,0.2,False,False,alpha,3,True
0,397,0.625,0.375,-0.25,-1.5,1.25,0.1667,False,True,alpha,3,True
1,397,0.625,0.625,0.0,0.25,-0.25,0.0,False,False,alpha,3,True
2,397,0.625,0.5,-0.125,-0.375,0.25,0.3333,False,False,alpha,3,True
3,397,0.625,0.3125,-0.3125,-1.125,0.8125,0.2778,False,True,alpha,3,True
4,397,0.625,0.9375,0.3125,-0.3125,0.625,-1.0,False,False,alpha,3,True
5,397,0.625,0.25,-0.375,-1.0625,0.6875,0.3529,False,True,alpha,3,True
6,397,0.625,0.5,-0.125,1.625,-1.75,-0.0769,False,False,alpha,3,True
7,397,0.625,0.0625,-0.5625,-1.9375,1.375,0.2903,False,True,alpha,3,True
8,397,0.625,0.6875,0.0625,0.5625,-0.5,0.1111,False,False,alpha,3,True
9,397,0.625,0.5,-0.125,-0.5625,0.4375,0.2222,False,False,alpha,3,True
10,397,0.625,1.625,1.0,5.875,-4.875,0.1702,False,False,alpha,3,True
11,397,0.625,1.0625,0.4375,2.375,-1.9375,0.1842,False,False,alpha,3,True
0,398,1.1875,1.4375,0.25,1.8125,-1.5625,0.1379,False,False,beta,3,True
1,398,1.1875,1.125,-0.0625,-0.1875,0.125,0.3333,False,False,beta,3,True
2,398,1.1875,1.3125,0.125,0.375,-0.25,0.3333,False,False,beta,3,True
3,398,1.1875,1.375,0.1875,0.6875,-0.5,0.2727,False,False,beta,3,True
4,398,1.1875,0.375,-0.8125,-1.8125,1.0,0.4483,False,True,beta,3,True
5,398,1.1875,1.25,0.0625,0.1875,-0.125,0.3333,False,False,beta,3,True
6,398,1.1875,0.8125,-0.375,-4.8125,4.4375,0.0779,False,True,beta,3,True
7,398,1.1875,1.375,0.1875,1.0,-0.8125,0.1875,False,False,beta,3,True
8,398,1.1875,1.5,0.3125,1.375,-1.0625,0.2273,False,False,beta,3,True
9,398,1.1875,1.0,-0.1875,-0.5,0.3125,0.375,False,False,beta,3,True
10,398,1.1875,1.125,-0.0625,-0.3125,0.25,0.2,False,False,beta,3,True
11,398,1.1875,0.875,-0.3125,-1.8125,1.5,0.1724,False,True,beta,3,True
0,399,0.8125,1.1875,0.375,2.4375,-2.0625,0.1538,False,False,beta,3,True
1,399,0.8125,0.8125,0.0,0.125,-0.125,0.0,False,False,beta,3,True
2,399,0.8125,0.9375,0.125,0.375,-0.25,0.3333,False,False,beta,3,True
3,399,0.8125,0.9375,0.125,0.4375,-0.3125,0.2857,False,False,beta,3,True
4,399,0.8125,-0.0625,-0.875,-1.5,0.625,0.5833,True,True,beta,3,True
5,399,0.8125,1.0625,0.25,0.8125,-0.5625,0.3077,False,False,beta,3,True
6,399,0.8125,0.25,-0.5625,-5.9375,5.375,0.0947,False,True,beta,3,True
7,399,0.8125,1.3125,0.5,2.1875,-1.6875,0.2286,False,False,beta,3,True
8,399,0.8125,1.3125,0.5,2.625,-2.125,0.1905,False,False,beta,3,True
9,399,0.8125,0.6875,-0.125,0.0,-0.125,,False,False,beta,3,True
10,399,0.8125,1.0,0.1875,-0.125,0.3125,-1.5,False,False,beta,3,True
11,399,0.8125,0.5,-0.3125,-1.4375,1.125,0.2174,False,True,beta,3,True
0,400,1.5625,1.625,0.0625,1.5,-1.4375,0.0417,False,False,beta,3,True
1,400,1.5625,1.4375,-0.125,-0.1562,0.0312,0.8,False,False,beta,3,True
2,400,1.5625,1.5625,0.0,-0.2188,0.2188,-0.0,False,False,beta,3,True
3,400,1.5625,1.625,0.0625,0.1875,-0.125,0.3333,False,False,beta,3,True
4,400,1.5625,0.5,-1.0625,-3.4062,2.3438,0.3119,False,True,beta,3,True
5,400,1.5625,1.5625,-0.0,0.2188,-0.2188,-0.0,False,False,beta,3,True
6,400,1.5625,1.125,-0.4375,-4.75,4.3125,0.0921,False,True,beta,3,True
7,400,1.5625,1.8125,0.25,1.5625,-1.3125,0.16,False,False,beta,3,True
8,400,1.5625,1.5,-0.0625,0.2812,-0.3438,-0.2222,False,False,beta,3,True
9,400,1.5625,1.3125,-0.25,-0.8438,0.5938,0.2963,False,False,beta,3,True
10,400,1.5625,1.625,0.0625,-1.9375,2.0,-0.0323,False,True,beta,3,True
11,400,1.5625,1.0625,-0.5,-2.4375,1.9375,0.2051,False,True,beta,3,True
0,401,1.0,1.4375,0.4375,2.625,-2.1875,0.1667,False,False,beta,3,True
1,401,1.0,0.875,-0.125,-0.6875,0.5625,0.1818,False,False,beta,3,True
2,401,1.0,1.0,0.0,-0.125,0.125,-0.0,False,False,beta,3,True
3,401,1.0,1.375,0.375,1.0625,-0.6875,0.3529,False,False,beta,3,True
4,401,1.0,0.4375,-0.5625,-0.9375,0.375,0.6,False,False,beta,3,True
5,401,1.0,1.0625,0.0625,0.125,-0.0625,0.5,False,False,beta,3,True
6,401,1.0,0.5,-0.5,-6.0625,5.5625,0.0825,False,True,beta,3,True
7,401,1.0,1.375,0.375,1.75,-1.375,0.2143,False,False,beta,3,True
8,401,1.0,1.4375,0.4375,2.0625,-1.625,0.2121,False,False,beta,3,True
9,401,1.0,0.75,-0.25,-1.125,0.875,0.2222,False,True,beta,3,True
10,401,1.0,1.375,0.375,1.6875,-1.3125,0.2222,False,False,beta,3,True
11,401,1.0,0.8125,-0.1875,-1.0,0.8125,0.1875,False,False,beta,3,True
0,402,1.1875,1.1875,0.0,0.1875,-0.1875,0.0,False,False,beta,3,True
1,402,1.1875,1.125,-0.0625,-0.25,0.1875,0.25,False,False,beta,3,True
2,402,1.1875,1.1875,0.0,-0.1875,0.1875,-0.0,False,False,beta,3,True
3,402,1.1875,1.25,0.0625,0.0938,-0.0312,0.6667,False,False,beta,3,True
4,402,1.1875,1.0,-0.1875,-1.375,1.1875,0.1364,False,True,beta,3,True
5,402,1.1875,1.1875,0.0,-0.0938,0.0938,-0.0,False,False,beta,3,True
6,402,1.1875,1.125,-0.0625,-1.75,1.6875,0.0357,False,True,beta,3,True
7,402,1.1875,1.25,0.0625,0.4062,-0.3437,0.1538,False,False,beta,3,True
8,402,1.1875,1.5625,0.375,1.125,-0.75,0.3333,False,False,beta,3,True
9,402,1.1875,1.0,-0.1875,-0.7188,0.5313,0.2609,False,False,beta,3,True
10,402,1.1875,0.8125,-0.375,-1.2812,0.9063,0.2927,False,True,beta,3,True
11,402,1.1875,1.125,-0.0625,-0.7188,0.6562,0.087,False,False,beta,3,True
0,403,1.375,1.6875,0.3125,2.625,-2.3125,0.119,False,False,beta,3,True
1,403,1.375,1.5625,0.1875,1.4062,-1.2188,0.1333,False,False,beta,3,True
2,403,1.375,1.3125,-0.0625,0.0625,-0.125,-1.0,False,False,beta,3,True
3,403,1.375,1.5625,0.1875,0.75,-0.5625,0.25,False,False,beta,3,True
4,403,1.375,0.6875,-0.6875,-0.5,-0.1875,1.375,False,False,beta,3,True
5,403,1.375,1.6875,0.3125,0.9688,-0.6562,0.3226,False,False,beta,3,True
6,403,1.375,0.8125,-0.5625,-3.8125,3.25,0.1475,False,True,beta,3,True
7,403,1.375,1.75,0.375,2.0312,-1.6562,0.1846,False,False,beta,3,True
8,403,1.375,1.4375,0.0625,0.375,-0.3125,0.1667,False,False,beta,3,True
9,403,1.375,1.375,0.0,0.6875,-0.6875,0.0,False,False,beta,3,True
10,403,1.375,1.5,0.125,-0.3125,0.4375,-0.4,False,False,beta,3,True
11,403,1.375,1.3125,-0.0625,-0.1875,0.125,0.3333,False,False,beta,3,True
0,404,1.5,1.8125,0.3125,1.6562,-1.3438,0.1887,False,False,beta,3,True
1,404,1.5,1.5625,0.0625,0.25,-0.1875,0.25,False,False,beta,3,True
2,404,1.5,1.5625,0.0625,0.3125,-0.25,0.2,False,False,beta,3,True
3,404,1.5,1.625,0.125,0.4375,-0.3125,0.2857,False,False,beta,3,True
4,404,1.5,0.625,-0.875,-2.5625,1.6875,0.3415,False,True,beta,3,True
5,404,1.5,1.6875,0.1875,0.4375,-0.25,0.4286,False,False,beta,3,True
6,404,1.5,1.0,-0.5,-6.125,5.625,0.0816,False,True,beta,3,True
7,404,1.5,1.875,0.375,1.625,-1.25,0.2308,False,False,beta,3,True
8,404,1.5,1.6875,0.1875,1.375,-1.1875,0.1364,False,False,beta,3,True
9,404,1.5,1.25,-0.25,-0.875,0.625,0.2857,False,False,beta,3,True
10,404,1.5,1.25,-0.25,-0.75,0.5,0.3333,False,False,beta,3,True
11,404,1.5,1.25,-0.25,-1.1875,0.9375,0.2105,False,False,beta,3,True
0,405,1.5,1.875,0.375,1.7188,-1.3438,0.2182,False,False,beta,3,True
1,405,1.5,1.5625,0.0625,0.3438,-0.2813,0.1818,False,False,beta,3,True
2,405,1.5,1.5625,0.0625,0.2188,-0.1562,0.2857,False,False,beta,3,True
3,405,1.5,1.6875,0.1875,0.5,-0.3125,0.375,False,False,beta,3,True
4,405,1.5,0.625,-0.875,-1.8438,0.9687,0.4746,False,True,beta,3,True
5,405,1.5,1.5,-0.0,0.0938,-0.0938,-0.0,False,False,beta,3,True
6,405,1.5,1.0,-0.5,-5.1562,4.6562,0.097,False,True,beta,3,True
7,405,1.5,1.875,0.375,1.5938,-1.2188,0.2353,False,False,beta,3,True
8,405,1.5,2.8125,1.3125,5.2188,-3.9063,0.2515,False,False,beta,3,True
9,405,1.5,1.25,-0.25,-1.125,0.875,0.2222,False,False,beta,3,True
10,405,1.5,1.0625,-0.4375,-2.5625,2.125,0.1707,False,True,beta,3,True
11,405,1.5,1.375,-0.125,-0.6562,0.5312,0.1905,False,False,beta,3,True
0,406,1.8125,1.4375,-0.375,-2.25,1.875,0.1667,False,True,alpha,3,True
1,406,1.8125,1.75,-0.0625,-0.125,0.0625,0.5,False,False,alpha,3,True
2,406,1.8125,1.875,0.0625,0.125,-0.0625,0.5,False,False,alpha,3,True
3,406,1.8125,1.625,-0.1875,-0.625,0.4375,0.3,False,False,alpha,3,True
4,406,1.8125,1.8125,0.0,-1.0,1.0,-0.0,False,False,alpha,3,True
5,406,1.8125,1.75,-0.0625,-0.1875,0.125,0.3333,False,False,alpha,3,True
6,406,1.8125,1.4375,-0.375,0.75,-1.125,-0.5,False,False,alpha,3,True
7,406,1.8125,1.5,-0.3125,-1.3125,1.0,0.2381,False,False,alpha,3,True
8,406,1.8125,1.8125,0.0,1.8125,-1.8125,0.0,False,False,alpha,3,True
9,406,1.8125,1.8125,0.0,0.375,-0.375,0.0,False,False,alpha,3,True
10,406,1.8125,2.75,0.9375,6.0,-5.0625,0.1562,False,False,alpha,3,True
11,406,1.8125,2.0625,0.25,1.4375,-1.1875,0.1739,False,False,alpha,3,True
0,407,0.0,0.125,0.125,0.4375,-0.3125,0.2857,True,False,beta,3,True
1,407,0.0,-0.4375,-0.4375,-2.125,1.6875,0.2059,False,False,beta,3,True
2,407,0.0,-0.1875,-0.1875,-0.6875,0.5,0.2727,False,False,beta,3,True
3,407,0.0,0.125,0.125,0.6875,-0.5625,0.1818,True,False,beta,3,True
4,407,0.0,-0.4375,-0.4375,-2.0,1.5625,0.2188,False,False,beta,3,True
5,407,0.0,-0.125,-0.125,-0.4375,0.3125,0.2857,False,False,beta,3,True
6,407,0.0,-0.625,-0.625,-5.1875,4.5625,0.1205,False,False,beta,3,True
7,407,0.0,0.3125,0.3125,1.625,-1.3125,0.1923,True,False,beta,3,True
8,407,0.0,0.0625,0.0625,-1.375,1.4375,-0.0455,True,False,beta,3,True
9,407,0.0,-0.25,-0.25,-1.5625,1.3125,0.16,False,False,beta,3,True
10,407,0.0,-0.6875,-0.6875,-2.5625,1.875,0.2683,False,False,beta,3,True
11,407,0.0,-0.375,-0.375,-2.3125,1.9375,0.1622,False,False,beta,3,True
0,408,2.375,2.3125,-0.0625,-0.75,0.6875,0.0833,False,False,alpha,3,True
1,408,2.375,2.75,0.375,1.5312,-1.1562,0.2449,False,False,alpha,3,True
2,408,2.375,2.4375,0.0625,0.2812,-0.2188,0.2222,False,False,alpha,3,True
3,408,2.375,2.1875,-0.1875,-1.0,0.8125,0.1875,False,False,alpha,3,True
4,408,2.375,1.6875,-0.6875,-3.0625,2.375,0.2245,False,True,alpha,3,True
5,408,2.375,2.625,0.25,0.7188,-0.4688,0.3478,False,False,alpha,3,True
6,408,2.375,2.125,-0.25,-1.0,0.75,0.25,False,False,alpha,3,True
7,408,2.375,2.375,0.0,0.0938,-0.0938,0.0,False,False,alpha,3,True
8,408,2.375,1.9375,-0.4375,1.6562,-2.0938,-0.2642,False,False,alpha,3,True
9,408,2.375,2.3125,-0.0625,0.5938,-0.6562,-0.1053,False,False,alpha,3,True
10,408,2.375,3.5,1.125,5.25,-4.125,0.2143,False,False,alpha,3,True
11,408,2.375,2.5,0.125,0.5625,-0.4375,0.2222,False,False,alpha,3,True
0,409,-0.625,-0.6875,-0.0625,-0.0625,0.0,1.0,False,False,beta,3,True
1,409,-0.625,-1.0,-0.375,-1.5,1.125,0.25,False,False,beta,3,True
2,409,-0.625,-0.75,-0.125,-0.5,0.375,0.25,False,False,beta,3,True
3,409,-0.625,-0.3125,0.3125,1.125,-0.8125,0.2778,False,True,beta,3,True
4,409,-0.625,-0.75,-0.125,-0.25,0.125,0.5,False,False,beta,3,True
5,409,-0.625,-0.4375,0.1875,0.375,-0.1875,0.5,False,False,beta,3,True
6,409,-0.625,-1.0625,-0.4375,-4.3125,3.875,0.1014,False,False,beta,3,True
7,409,-0.625,-0.0625,0.5625,2.75,-2.1875,0.2045,False,True,beta,3,True
8,409,-0.625,0.0625,0.6875,2.4375,-1.75,0.2821,True,True,beta,3,True
